epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,90.892,1.92121,2.03215,1.74899,0.25434,0.28182,0.17813,0.06589,2.04325,7.31299,1.93128,0.00162875,0.00162875,0.00162875
17,96.2492,1.86226,1.92187,1.714,0.35377,0.29394,0.23815,0.08461,2.20593,3.11316,2.02069,0.001604,0.001604,0.001604
18,101.483,1.83772,1.85751,1.69258,0.53894,0.47819,0.45456,0.20143,2.09443,3.088,1.90189,0.00157925,0.00157925,0.00157925
19,106.776,1.76889,1.85991,1.64728,0.53016,0.46504,0.48641,0.2046,2.00263,2.20759,1.76336,0.0015545,0.0015545,0.0015545
20,112.052,1.80498,1.84597,1.66387,0.39988,0.3303,0.29631,0.13981,1.90245,2.1076,1.67631,0.00152975,0.00152975,0.00152975
21,117.242,1.81676,1.90533,1.70196,0.47053,0.36667,0.34913,0.14416,1.97624,2.35649,1.79118,0.001505,0.001505,0.001505
22,122.491,1.79732,1.80325,1.66144,0.50663,0.41818,0.41716,0.1825,1.9866,1.84328,1.75142,0.00148025,0.00148025,0.00148025
23,127.663,1.75314,1.74813,1.63042,0.64096,0.47273,0.54595,0.25729,1.91508,2.31293,1.72561,0.0014555,0.0014555,0.0014555
24,132.881,1.81664,1.79767,1.68957,0.53884,0.41818,0.43675,0.19017,1.91323,2.65948,1.68649,0.00143075,0.00143075,0.00143075
25,138.142,1.78358,1.84794,1.66612,0.53828,0.38788,0.40298,0.16321,2.02147,2.59274,1.68111,0.001406,0.001406,0.001406
26,143.567,1.75403,1.78672,1.62057,0.5522,0.48952,0.49966,0.20886,2.01295,1.91649,1.69734,0.00138125,0.00138125,0.00138125
27,148.864,1.77676,1.72495,1.62625,0.59205,0.51818,0.56045,0.2288,1.92947,1.70095,1.64391,0.0013565,0.0013565,0.0013565
28,154.094,1.7398,1.76418,1.6323,0.62241,0.45455,0.50167,0.20506,2.11763,1.90036,1.76509,0.00133175,0.00133175,0.00133175
29,159.319,1.76477,1.75257,1.63513,0.57579,0.40606,0.43157,0.17405,2.04839,1.84039,1.74218,0.001307,0.001307,0.001307
30,164.504,1.7361,1.73533,1.62705,0.53132,0.45152,0.47595,0.20231,1.96944,1.77505,1.67061,0.00128225,0.00128225,0.00128225
31,169.804,1.71743,1.64593,1.61243,0.52239,0.59697,0.54367,0.26328,1.8371,1.60181,1.58527,0.0012575,0.0012575,0.0012575
32,174.982,1.72029,1.71032,1.62178,0.62927,0.42727,0.50232,0.23102,1.92142,1.62453,1.66572,0.00123275,0.00123275,0.00123275
33,180.201,1.732,1.68813,1.6079,0.7331,0.39697,0.5125,0.23397,1.84526,1.71367,1.53478,0.001208,0.001208,0.001208
34,185.461,1.6947,1.64825,1.58396,0.62547,0.56364,0.56986,0.25722,1.87081,1.98032,1.6131,0.00118325,0.00118325,0.00118325
35,190.631,1.7111,1.62065,1.57389,0.55444,0.47273,0.46639,0.19806,1.93408,1.82762,1.59056,0.0011585,0.0011585,0.0011585
36,195.861,1.72164,1.63693,1.61188,0.60047,0.54653,0.57617,0.25926,1.84104,1.54302,1.57229,0.00113375,0.00113375,0.00113375
37,201.009,1.68694,1.63073,1.58842,0.61141,0.49109,0.55489,0.2288,2.04384,1.58267,1.73299,0.001109,0.001109,0.001109
38,206.159,1.69519,1.58377,1.58749,0.64051,0.58485,0.60599,0.2687,1.81707,1.61464,1.53562,0.00108425,0.00108425,0.00108425
39,211.421,1.69069,1.6166,1.57574,0.67214,0.5697,0.61968,0.29577,1.7652,1.43432,1.50674,0.0010595,0.0010595,0.0010595
40,216.648,1.6834,1.59364,1.57082,0.75934,0.60235,0.6706,0.32534,1.70913,1.43004,1.46409,0.00103475,0.00103475,0.00103475
41,221.861,1.70937,1.60111,1.60058,0.59642,0.57273,0.5843,0.27206,1.84471,1.48483,1.54946,0.00101,0.00101,0.00101
42,227.168,1.70842,1.5963,1.60022,0.71934,0.45758,0.5652,0.27488,1.70499,1.5879,1.48448,0.00098525,0.00098525,0.00098525
43,232.425,1.69934,1.59324,1.58205,0.68123,0.56341,0.6484,0.27803,1.86446,1.39076,1.49458,0.0009605,0.0009605,0.0009605
44,237.582,1.64418,1.52162,1.54501,0.65038,0.61818,0.6551,0.27076,1.95959,1.46867,1.54827,0.00093575,0.00093575,0.00093575
45,242.929,1.68345,1.54965,1.57973,0.71737,0.59091,0.63521,0.28322,1.75971,1.47773,1.49196,0.000911,0.000911,0.000911
46,248.13,1.66096,1.56741,1.57256,0.79452,0.59394,0.6951,0.32665,1.74556,1.33094,1.47058,0.00088625,0.00088625,0.00088625
47,253.341,1.61454,1.50315,1.5407,0.70863,0.61515,0.67789,0.31553,1.78578,1.33349,1.54715,0.0008615,0.0008615,0.0008615
48,258.639,1.68805,1.55047,1.59736,0.69308,0.6,0.66147,0.31569,1.76849,1.32827,1.4824,0.00083675,0.00083675,0.00083675
49,263.826,1.61434,1.47448,1.51856,0.65961,0.60909,0.64711,0.30334,1.76918,1.49035,1.52677,0.000812,0.000812,0.000812
50,269.064,1.65251,1.53053,1.54846,0.72428,0.58485,0.67097,0.28875,1.93174,1.58001,1.54211,0.00078725,0.00078725,0.00078725
51,274.426,1.62,1.5254,1.53454,0.7463,0.56158,0.63789,0.2452,2.11405,1.46966,1.64668,0.0007625,0.0007625,0.0007625
52,279.636,1.65786,1.53337,1.57567,0.68577,0.61505,0.66433,0.28677,1.91317,1.39361,1.53073,0.00073775,0.00073775,0.00073775
53,284.99,1.63103,1.50795,1.55048,0.71727,0.6,0.68614,0.3287,1.72094,1.40849,1.42729,0.000713,0.000713,0.000713
54,290.342,1.63056,1.47791,1.5242,0.67177,0.61818,0.64964,0.27294,1.91897,1.46952,1.56532,0.00068825,0.00068825,0.00068825
55,295.631,1.59916,1.44244,1.50751,0.70428,0.6303,0.68191,0.32108,1.78884,1.4494,1.44675,0.0006635,0.0006635,0.0006635
56,301.112,1.58282,1.43236,1.51093,0.75112,0.60303,0.70982,0.34538,1.68464,1.40817,1.39289,0.00063875,0.00063875,0.00063875
57,306.45,1.60933,1.46683,1.5161,0.72235,0.59697,0.68093,0.31321,1.9402,1.28482,1.52105,0.000614,0.000614,0.000614
58,311.676,1.59415,1.46171,1.49831,0.68439,0.67576,0.72644,0.37622,1.66899,1.22542,1.39354,0.00058925,0.00058925,0.00058925
59,316.925,1.62296,1.48171,1.51225,0.76489,0.65152,0.71644,0.34503,1.77354,1.33095,1.46899,0.0005645,0.0005645,0.0005645
60,322.139,1.60067,1.45679,1.5103,0.71238,0.66061,0.71065,0.3365,1.87077,1.29708,1.48616,0.00053975,0.00053975,0.00053975
61,327.311,1.55777,1.42313,1.50135,0.77026,0.6096,0.73005,0.3463,1.7804,1.30234,1.44287,0.000515,0.000515,0.000515
62,332.623,1.58847,1.41988,1.50122,0.71869,0.65152,0.72114,0.35159,1.75258,1.27125,1.41627,0.00049025,0.00049025,0.00049025
63,337.833,1.60315,1.43114,1.50961,0.71935,0.64848,0.72768,0.36567,1.70158,1.23493,1.42769,0.0004655,0.0004655,0.0004655
64,343.062,1.58709,1.39512,1.48598,0.77127,0.60303,0.72746,0.36347,1.68393,1.26496,1.4056,0.00044075,0.00044075,0.00044075
65,348.351,1.54778,1.35593,1.45456,0.81849,0.59394,0.73081,0.38587,1.67131,1.2711,1.4035,0.000416,0.000416,0.000416
66,353.576,1.59053,1.40435,1.50914,0.81747,0.58788,0.7369,0.38517,1.67837,1.27591,1.40433,0.00039125,0.00039125,0.00039125
67,358.886,1.57246,1.3872,1.47474,0.75973,0.63241,0.72874,0.38595,1.61618,1.19891,1.39153,0.0003665,0.0003665,0.0003665
68,364.15,1.56939,1.38558,1.47842,0.77271,0.64848,0.74972,0.37124,1.71304,1.20982,1.40811,0.00034175,0.00034175,0.00034175
69,369.343,1.56737,1.34601,1.47514,0.79694,0.63636,0.76242,0.37411,1.74996,1.20093,1.42211,0.000317,0.000317,0.000317
70,374.615,1.53526,1.34955,1.47732,0.83423,0.60606,0.73982,0.37625,1.75888,1.23444,1.42262,0.00029225,0.00029225,0.00029225
71,383.09,1.33731,1.20272,1.32335,0.7262,0.60606,0.6982,0.35826,1.71295,1.43477,1.41792,0.0002675,0.0002675,0.0002675
72,388.353,1.35264,1.13049,1.33141,0.76226,0.61818,0.73014,0.36095,1.77033,1.26546,1.44137,0.00024275,0.00024275,0.00024275
73,393.589,1.2997,1.03982,1.29484,0.7046,0.66498,0.72719,0.36255,1.74675,1.2211,1.42955,0.000218,0.000218,0.000218
74,398.712,1.34207,1.02689,1.29069,0.7371,0.65422,0.74766,0.37189,1.74498,1.20638,1.41429,0.00019325,0.00019325,0.00019325
75,403.84,1.31268,1.01413,1.29867,0.75794,0.67369,0.76224,0.39409,1.65763,1.11174,1.37346,0.0001685,0.0001685,0.0001685
76,409.031,1.29363,0.97807,1.28497,0.78174,0.67294,0.76047,0.38192,1.69302,1.142,1.38632,0.00014375,0.00014375,0.00014375
77,414.145,1.31855,0.96962,1.28281,0.80002,0.67273,0.76978,0.39451,1.65108,1.11197,1.36008,0.000119,0.000119,0.000119
78,419.287,1.28544,0.97316,1.26718,0.77722,0.68718,0.77786,0.41825,1.55315,1.07367,1.31485,9.425e-05,9.425e-05,9.425e-05
79,424.493,1.25584,0.95891,1.26432,0.76324,0.7131,0.78032,0.40434,1.62272,1.0907,1.34734,6.95e-05,6.95e-05,6.95e-05
80,429.61,1.31493,0.95406,1.27593,0.79069,0.69697,0.78162,0.39905,1.65649,1.10079,1.35717,4.475e-05,4.475e-05,4.475e-05
